DateTime,Entries,UniqueIPs
1434197235,38,418304
1434283635,38,418304
1434283635,38,418304
1434629234,38,418304
1434629234,38,418304
1439122061,38,418304
1439122061,38,418304
1439122061,38,418304
1439208442,38,418304
1439640436,38,418304
1440158843,38,418304
1440590838,38,418304
1446034032,39,419328
1447503066,40,420352
1448626036,41,428544
1453118828,41,428544
1453205231,41,428544
1453291628,41,428544
1453378031,41,428544
1453464429,41,428544
1453550832,41,428544
1453637228,41,428544
1453723630,41,428544
