DateTime,Entries,UniqueIPs
1437264056,50,50
1437346463,50,50
1437436810,50,50
1437523210,50,50
1437660826,50,50
1437693510,50,50
1437779905,50,50
1437866308,50,50
1437952695,50,50
1438038556,50,50
1438124957,50,50
1438211355,50,50
1438301353,50,50
1438386868,50,50
1438473260,50,50
1438558582,50,50
1438644979,50,50
1438730834,50,50
1438948578,50,50
1438989509,50,50
1439075908,50,50
1439165913,50,50
1439190557,50,50
1439194713,50,50
1439200201,50,50
1439238867,50,50
1439251222,50,50
1439337622,50,50
1439424023,50,50
1439510424,50,50
1439596818,50,50
1439647143,50,50
1439684298,50,50
1439769607,50,50
1439856021,50,50
1439913623,50,50
1440419777,50,50
1440506175,50,50
1440592570,50,50
1440666555,50,50
1440680050,50,50
1440766445,50,50
1440852850,50,50
1440938729,50,50
1441023526,50,50
1441110016,50,50
1441200428,50,50
1441286835,50,50
1441370717,50,50
1441457660,50,50
1441543518,50,50
1441632450,50,50
1441718355,50,50
1441804154,50,50
1441890014,50,50
1441976418,50,50
1442064981,50,50
1442151827,50,50
1442237792,50,50
1442324711,50,50
1442411121,50,50
1442543234,50,50
1442584452,50,50
1442671214,50,50
1442757633,50,50
1442843648,50,50
1442930056,50,50
1443016466,50,50
1443102862,50,50
1443189284,50,50
1443274625,50,50
1443361000,50,50
1443447406,50,50
1443533249,50,50
1443620181,50,50
1443707154,50,50
1443793552,50,50
1443880460,50,50
1443967226,50,50
1444053627,50,50
1444137538,50,50
1444226435,50,50
1444312963,50,50
1444399246,50,50
1444485618,50,50
1444572018,50,50
1444659506,50,50
1444745902,50,50
1444832300,50,50
1444918703,50,50
1445005637,50,50
1445091211,50,50
1445177388,50,50
1445261885,50,50
1445350694,50,50
1445434581,50,50
1445537616,50,50
1445607935,50,50
1445694344,50,50
1445783237,50,50
1445866582,50,50
1445952981,50,50
1446041372,50,50
1446127786,50,50
1446213262,50,50
1446300392,50,50
1446387502,50,50
1446472455,50,50
1446559768,50,50
1446644175,50,50
1446731659,50,50
1446818071,50,50
1447455247,50,50
1447533372,50,50
1447619794,50,50
1447706206,50,50
1447794034,50,50
1447879009,50,50
1447965413,50,50
1448051812,50,50
1448136561,50,50
1448222970,50,50
1448312497,50,50
1448403056,50,50
1448487454,50,50
1448579437,50,50
1448658030,50,50
1448748670,50,50
1448833585,50,50
1448916354,50,50
1449001647,50,50
1449090026,50,50
1449175535,50,50
1449264494,50,50
1449347228,50,50
1449434202,50,50
1449523644,50,50
1449606996,50,50
1449694457,50,50
1449780331,50,50
1449868701,50,50
1449956186,50,50
1450039552,50,50
1450126832,50,50
1450220059,50,50
1450299632,50,50
1450388195,50,50
1450473498,50,50
1450559376,50,50
1450644404,50,50
1450736918,50,50
1450817168,50,50
1450905542,50,50
1450991913,50,50
1451082002,50,50
1451164211,50,50
1451251644,50,50
1451342264,50,50
1451426065,50,50
1451509230,50,50
1451595620,50,50
1451682022,50,50
1451768962,50,50
1451857541,50,50
1451944450,50,50
1452031224,50,50
1452117256,50,50
1452200967,50,50
1452286823,50,50
1452373225,50,50
1452459630,50,50
1452546559,50,50
1452634029,50,50
1452720428,50,50
1452806861,50,50
1452897438,50,50
1452981629,50,50
1453067059,50,50
1453151533,50,50
1453243633,50,50
1453324828,50,50
1453415535,50,50
1453497382,50,50
1453585935,50,50
1453670894,50,50
1453759227,50,50
1453843691,50,50
1453931297,50,50
1454727606,50,50
1454739125,50,50
1454823371,50,50
1454911935,50,50
1454996651,50,50
1455082806,50,50
1455171617,50,50
1455256575,50,50
1455341589,50,50
1455429850,50,50
1455514567,50,50
1455602897,50,50
1455687606,50,50
1455775937,50,50
1455860407,50,50
1455948975,50,50
1456034187,50,50
1456122773,50,50
1456207458,50,50
1456292170,50,50
1456378809,50,50
1456467388,50,50
1456554487,50,50
1456696089,50,50
1456765460,50,50
1456851133,50,50
1456939454,50,50
1457026084,50,50
1457112733,50,50
1457197211,50,50
1457286009,50,50
1457372913,50,50
1457459794,50,50
1457548806,50,50
1457633288,50,50
1457721670,50,50
1457809940,50,50
1457897302,50,50
1457982056,50,50
1458070568,50,50
1458155535,50,50
1458243861,50,50
1458328592,50,50
1458414731,50,50
1458499699,50,50
1458588737,50,50
1458676575,50,50
1458761551,50,50
1458846742,50,50
1458935796,50,50
1459020740,50,50
1459105223,50,50
1459194028,50,50
1459278994,50,50
1459367788,50,50
1459454192,50,50
1459539145,50,50
1459624822,50,50
1459713620,50,50
1459798826,50,50
1459885702,50,50
1459970909,50,50
1460056577,50,50
1460144904,50,50
1460230589,50,50
1460319151,50,50
1460402904,50,50
1460492898,50,50
1460577857,50,50
1460663781,50,50
1460749451,50,50
1460834904,50,50
1460924668,50,50
1461007706,50,50
1461096767,50,50
